"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"14/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"14/09/2024";"1800";"27,8";"40,0";"925,5";"2,6";"140,0";"7,5";"";"";"";""
"14/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"15/09/2024";"0000";"21,6";"64,0";"928,6";"4,6";"120,0";"0,0";"";"20,1";"";""
"15/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"15/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"15/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"15/09/2024";"1200";"17,6";"87,0";"931,3";"6,2";"150,0";"10,0";"";"";"17,4";"0,0"
"15/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"15/09/2024";"1800";"18,7";"84,0";"927,5";"6,2";"160,0";"10,0";"";"";"";""
"15/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"16/09/2024";"0000";"17,1";"94,0";"929,7";"5,1";"180,0";"10,0";"";"16,2";"";""
"16/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"16/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"16/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"16/09/2024";"1200";"15,3";"94,0";"930,5";"3,1";"220,0";"10,0";"";"";"16,0";"8,0"
"16/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"16/09/2024";"1800";"15,5";"94,0";"929,6";"4,1";"200,0";"10,0";"";"";"";""
"16/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"17/09/2024";"0000";"14,7";"94,0";"932,1";"5,1";"160,0";"10,0";"";"16,3";"";""
"17/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"17/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"17/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"17/09/2024";"1200";"14,5";"94,0";"932,2";"5,7";"160,0";"10,0";"";"";"14,3";"2,0"
"17/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"17/09/2024";"1800";"15,1";"85,0";"930,6";"6,2";"150,0";"8,8";"";"";"";""
"17/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"18/09/2024";"0000";"14,4";"89,0";"931,4";"5,1";"140,0";"8,8";"";"21,3";"";""
"18/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"18/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"18/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"18/09/2024";"1200";"17,4";"76,0";"931,0";"4,1";"90,0";"7,5";"";"";"14,3";"0,0"
"18/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"18/09/2024";"1800";"20,4";"69,0";"926,9";"2,6";"70,0";"8,8";"";"";"";""
"18/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"19/09/2024";"0000";"16,2";"93,0";"928,4";"3,1";"130,0";"10,0";"";"24,2";"";""
"19/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"19/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"19/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"19/09/2024";"1200";"17,9";"83,0";"927,9";"4,1";"50,0";"6,3";"";"";"15,9";"0,1"
"19/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"19/09/2024";"1800";"20,6";"83,0";"925,4";"4,6";"170,0";"8,8";"";"";"";""
"19/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"20/09/2024";"0000";"17,3";"94,0";"927,8";"2,6";"180,0";"6,3";"";"32,8";"";""
"20/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"20/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"20/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"20/09/2024";"1200";"22,1";"72,0";"925,3";"2,6";"40,0";"0,0";"";"";"17,3";"0,1"
"20/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"20/09/2024";"1800";"32,8";"32,0";"921,7";"4,6";"310,0";"0,0";"";"";"";""
"20/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"21/09/2024";"0000";"19,2";"85,0";"927,5";"5,1";"230,0";"10,0";"";"";"";""
"21/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"21/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"21/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"21/09/2024";"1200";"22,7";"67,0";"926,7";"1,5";"20,0";"8,8";"";"";"18,3";"3,0"
"21/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"21/09/2024";"1800";"25,2";"61,0";"924,5";"4,1";"200,0";"8,8";"";"";"";""
"21/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"0000";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"1200";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"1800";"";"";"";"";"";"";"";"";"";""
"22/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
