"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"22/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/11/2023";"1800";"29,8";"54,0";"919,3";"4,1";"290,0";"6,3";"";"";"";""
"22/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/11/2023";"0000";"27,9";"55,0";"921,6";"3,6";"320,0";"6,3";"";"28,0";"";""
"23/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/11/2023";"1200";"22,0";"93,0";"923,5";"3,1";"30,0";"10,0";"";"";"22,7";"8,0"
"23/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/11/2023";"1800";"25,7";"74,0";"922,7";"7,7";"180,0";"8,8";"";"";"";""
"23/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/11/2023";"0000";"20,7";"87,0";"927,4";"5,7";"190,0";"7,5";"";"19,2";"";""
"24/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/11/2023";"1200";"18,7";"93,0";"929,9";"6,2";"160,0";"0,0";"";"";"18,6";"0,4"
"24/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/11/2023";"1800";"17,7";"77,0";"929,1";"7,2";"180,0";"10,0";"";"";"";""
"24/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/11/2023";"0000";"16,6";"65,0";"931,4";"5,7";"120,0";"10,0";"";"17,1";"";""
"25/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/11/2023";"1200";"16,4";"81,0";"930,0";"4,1";"130,0";"10,0";"";"";"15,5";"0,7"
"25/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/11/2023";"1800";"16,4";"91,0";"927,9";"4,6";"150,0";"10,0";"";"";"";""
"25/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/11/2023";"0000";"15,2";"90,0";"928,2";"5,1";"160,0";"10,0";"";"21,6";"";""
"26/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/11/2023";"1200";"18,8";"76,0";"928,0";"2,1";"80,0";"8,8";"";"";"14,9";"18,0"
"26/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/11/2023";"1800";"20,1";"77,0";"926,3";"5,7";"160,0";"8,8";"";"";"";""
"26/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/11/2023";"0000";"17,9";"90,0";"927,7";"3,1";"150,0";"8,8";"";"25,3";"";""
"27/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/11/2023";"1200";"21,2";"77,0";"928,1";"2,6";"80,0";"8,8";"";"";"17,9";"0,0"
"27/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/11/2023";"1800";"25,3";"69,0";"925,6";"4,1";"160,0";"5,0";"";"";"";""
"27/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/11/2023";"0000";"20,5";"94,0";"927,4";"1,5";"60,0";"7,5";"";"29,2";"";""
"28/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/11/2023";"1200";"22,0";"82,0";"926,3";"2,6";"30,0";"8,8";"";"";"20,1";"13,0"
"28/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/11/2023";"1800";"29,1";"51,0";"921,9";"4,6";"310,0";"8,8";"";"";"";""
"28/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/11/2023";"0000";"19,6";"92,0";"924,5";"7,7";"320,0";"7,5";"";"26,3";"";""
"29/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/11/2023";"1200";"22,1";"82,0";"923,2";"5,1";"340,0";"10,0";"";"";"19,6";"12,0"
"29/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/11/2023";"1800";"25,8";"66,0";"920,5";"6,7";"350,0";"7,5";"";"";"";""
"29/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/11/2023";"0000";"21,8";"88,0";"923,0";"3,6";"360,0";"0,0";"";"29,8";"";""
"30/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/11/2023";"1200";"23,8";"74,0";"923,4";"4,6";"340,0";"3,8";"";"";"19,8";"9,0"
"30/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/11/2023";"1800";"29,8";"51,0";"921,1";"4,6";"300,0";"6,3";"";"";"";""
"30/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/12/2023";"0000";"23,2";"77,0";"923,9";"2,6";"140,0";"0,0";"";"29,5";"";""
"01/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/12/2023";"1200";"24,2";"71,0";"925,4";"2,1";"160,0";"6,3";"";"";"20,2";"0,0"
"01/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/12/2023";"1800";"29,5";"54,0";"922,6";"5,1";"170,0";"2,5";"";"";"";""
"01/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/12/2023";"0000";"21,7";"86,0";"923,6";"2,1";"130,0";"1,3";"";"31,7";"";""
"02/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/12/2023";"1200";"24,9";"63,0";"923,7";"1,5";"50,0";"0,0";"";"";"19,3";"0,0"
"02/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/12/2023";"1800";"31,7";"44,0";"920,4";"3,1";"240,0";"5,0";"";"";"";""
"02/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/12/2023";"0000";"25,0";"71,0";"922,6";"2,6";"140,0";"0,0";"";"32,2";"";""
"03/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/12/2023";"1200";"28,8";"55,0";"921,9";"2,1";"140,0";"5,0";"";"";"22,5";"0,0"
"03/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/12/2023";"1800";"29,2";"60,0";"919,4";"5,1";"170,0";"2,5";"";"";"";""
"03/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/12/2023";"0000";"23,0";"74,0";"922,4";"2,6";"150,0";"2,5";"";"32,7";"";""
"04/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/12/2023";"1200";"25,6";"57,0";"924,5";"1,5";"210,0";"0,0";"";"";"20,3";"0,0"
"04/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/12/2023";"1800";"25,5";"75,0";"922,2";"8,2";"70,0";"6,3";"";"";"";""
"04/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/12/2023";"0000";"20,7";"93,0";"926,5";"5,7";"190,0";"10,0";"";"26,6";"";""
"05/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/12/2023";"1200";"24,0";"68,0";"928,0";"2,6";"150,0";"5,0";"";"";"20,3";"2,0"
"05/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/12/2023";"1800";"25,6";"69,0";"926,1";"6,2";"170,0";"7,5";"";"";"";""
"05/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/12/2023";"0000";"21,9";"82,0";"927,1";"5,1";"140,0";"8,8";"";"31,9";"";""
"06/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/12/2023";"1200";"24,8";"71,0";"926,7";"3,6";"10,0";"7,5";"";"";"21,4";"0,0"
"06/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/12/2023";"1800";"31,0";"45,0";"923,1";"3,6";"340,0";"6,3";"";"";"";""
"06/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/12/2023";"0000";"25,7";"79,0";"924,6";"2,1";"150,0";"0,0";"";"34,2";"";""
"07/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/12/2023";"1200";"29,3";"52,0";"924,4";"4,6";"350,0";"0,0";"";"";"";"0,0"
"07/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/12/2023";"1800";"32,7";"36,0";"920,9";"4,6";"320,0";"6,3";"";"";"";""
"07/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/12/2023";"0000";"24,3";"70,0";"925,0";"5,1";"250,0";"7,5";"";"28,9";"";""
"08/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/12/2023";"1200";"26,2";"58,0";"925,2";"1,5";"190,0";"5,0";"";"";"21,5";"0,7"
"08/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/12/2023";"1800";"25,7";"70,0";"924,5";"7,7";"190,0";"6,3";"";"";"";""
"08/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/12/2023";"0000";"19,8";"88,0";"927,3";"5,7";"170,0";"7,5";"";"20,4";"";""
"09/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/12/2023";"1200";"19,0";"86,0";"927,3";"4,1";"130,0";"8,8";"";"";"17,3";"0,0"
"09/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/12/2023";"1800";"19,4";"88,0";"927,0";"6,2";"160,0";"8,8";"";"";"";""
"09/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/12/2023";"0000";"17,5";"87,0";"927,8";"5,7";"130,0";"8,8";"";"25,4";"";""
"10/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/12/2023";"1200";"21,7";"65,0";"925,3";"4,6";"90,0";"0,0";"";"";"17,4";"0,2"
"10/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/12/2023";"1800";"22,4";"74,0";"923,3";"7,2";"180,0";"8,8";"";"";"";""
"10/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/12/2023";"0000";"18,3";"93,0";"924,5";"2,6";"200,0";"10,0";"";"26,2";"";""
"11/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/12/2023";"1200";"23,0";"72,0";"922,7";"2,6";"300,0";"6,3";"";"";"18,1";"31,0"
"11/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/12/2023";"1800";"21,9";"81,0";"923,2";"5,7";"170,0";"8,8";"";"";"";""
"11/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/12/2023";"0000";"17,9";"91,0";"926,7";"5,7";"170,0";"8,8";"";"23,0";"";""
"12/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/12/2023";"1200";"19,0";"77,0";"928,6";"4,1";"140,0";"7,5";"";"";"17,7";"0,0"
"12/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/12/2023";"1800";"22,7";"63,0";"927,4";"5,1";"160,0";"6,3";"";"";"";""
"12/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/12/2023";"0000";"18,0";"84,0";"927,5";"4,1";"150,0";"3,8";"";"27,3";"";""
"13/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/12/2023";"1200";"21,0";"74,0";"926,5";"2,6";"80,0";"6,3";"";"";"17,6";"0,0"
"13/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/12/2023";"1800";"27,3";"56,0";"922,4";"3,1";"150,0";"2,5";"";"";"";""
"13/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/12/2023";"0000";"20,5";"87,0";"925,3";"4,1";"150,0";"10,0";"";"30,8";"";""
"14/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/12/2023";"1200";"25,7";"66,0";"923,8";"3,1";"50,0";"2,5";"";"";"20,1";"0,0"
"14/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/12/2023";"1800";"27,6";"62,0";"923,0";"4,6";"190,0";"0,0";"";"";"";""
"14/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/12/2023";"0000";"21,9";"82,0";"924,3";"3,1";"150,0";"0,0";"";"32,4";"";""
"15/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/12/2023";"1200";"27,6";"60,0";"925,5";"1,5";"300,0";"3,8";"";"";"21,9";"0,0"
"15/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/12/2023";"1800";"29,4";"60,0";"923,0";"4,6";"190,0";"2,5";"";"";"";""
"15/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/12/2023";"0000";"23,3";"79,0";"925,3";"2,1";"130,0";"0,0";"";"30,8";"";""
"16/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/12/2023";"1200";"26,7";"65,0";"925,6";"1,5";"40,0";"3,8";"";"";"20,8";"0,0"
"16/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/12/2023";"1800";"27,2";"72,0";"924,3";"6,7";"160,0";"3,8";"";"";"";""
"16/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/12/2023";"0000";"23,1";"84,0";"924,8";"3,6";"160,0";"0,0";"";"31,7";"";""
"17/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/12/2023";"1200";"27,6";"56,0";"924,7";"3,1";"10,0";"5,0";"";"";"22,1";"0,0"
"17/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/12/2023";"1800";"28,1";"67,0";"923,5";"5,1";"160,0";"0,0";"";"";"";""
"17/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/12/2023";"0000";"24,9";"55,0";"922,6";"3,6";"60,0";"5,0";"";"31,3";"";""
"18/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/12/2023";"1200";"26,7";"55,0";"922,0";"1,5";"60,0";"0,0";"";"";"21,9";"0,0"
"18/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/12/2023";"1800";"29,0";"42,0";"919,8";"7,7";"150,0";"1,3";"";"";"";""
"18/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/12/2023";"0000";"21,3";"77,0";"921,5";"3,6";"140,0";"5,0";"";"29,2";"";""
"19/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/12/2023";"1200";"23,9";"65,0";"921,2";"4,6";"60,0";"2,5";"";"";"19,6";"0,0"
"19/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/12/2023";"1800";"26,0";"63,0";"919,5";"7,2";"180,0";"5,0";"";"";"";""
"19/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/12/2023";"0000";"20,6";"77,0";"921,8";"5,1";"140,0";"6,3";"";"26,9";"";""
"20/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/12/2023";"1200";"23,6";"53,0";"923,2";"5,1";"130,0";"3,8";"";"";"18,6";"0,0"
"20/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/12/2023";"1800";"25,3";"57,0";"921,9";"7,7";"160,0";"6,3";"";"";"";""
"20/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/12/2023";"0000";"20,2";"79,0";"924,2";"4,6";"130,0";"6,3";"";"29,3";"";""
"21/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/12/2023";"1200";"24,2";"60,0";"924,9";"2,6";"70,0";"0,0";"";"";"19,8";"0,0"
"21/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/12/2023";"1800";"24,7";"73,0";"922,4";"9,3";"170,0";"6,3";"";"";"";""
"21/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/12/2023";"0000";"20,2";"92,0";"924,9";"3,6";"150,0";"0,0";"";"31,2";"";""
"22/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/12/2023";"1200";"25,9";"67,0";"925,0";"5,7";"320,0";"7,5";"";"";"20,2";"0,0"
"22/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/12/2023";"1800";"31,2";"42,0";"921,8";"4,1";"270,0";"6,3";"";"";"";""
"22/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/12/2023";"0000";"22,4";"76,0";"923,5";"3,6";"60,0";"6,3";"";"30,8";"";""
"23/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/12/2023";"1200";"26,2";"63,0";"925,2";"2,1";"40,0";"2,5";"";"";"21,8";"3,0"
"23/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/12/2023";"1800";"30,6";"44,0";"921,1";"4,1";"350,0";"6,3";"";"";"";""
"23/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/12/2023";"0000";"21,8";"87,0";"923,1";"3,1";"100,0";"6,3";"";"30,1";"";""
"24/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/12/2023";"1200";"22,9";"78,0";"925,1";"4,6";"320,0";"6,3";"";"";"20,5";"29,0"
"24/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/12/2023";"1800";"29,9";"38,0";"922,0";"4,6";"280,0";"5,0";"";"";"";""
"24/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/12/2023";"0000";"23,0";"82,0";"924,1";"2,6";"150,0";"0,0";"";"31,9";"";""
"25/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/12/2023";"1200";"27,2";"63,0";"924,2";"4,1";"330,0";"0,0";"";"";"22,9";"0,0"
"25/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/12/2023";"1800";"31,6";"36,0";"921,0";"5,7";"320,0";"0,0";"";"";"";""
"25/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/12/2023";"0000";"27,3";"53,0";"922,2";"3,1";"330,0";"3,8";"";"27,2";"";""
"26/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/12/2023";"1200";"27,0";"57,0";"924,1";"3,1";"200,0";"0,0";"";"";"";"0,0"
"26/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/12/2023";"1800";"21,8";"85,0";"923,2";"5,7";"150,0";"10,0";"";"";"";""
"26/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/12/2023";"0000";"19,4";"89,0";"925,9";"4,6";"130,0";"8,8";"";"24,4";"";""
"27/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/12/2023";"1200";"21,1";"58,0";"927,5";"4,6";"130,0";"3,8";"";"";"17,9";"0,2"
"27/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/12/2023";"1800";"24,0";"55,0";"926,3";"5,7";"150,0";"6,3";"";"";"";""
"27/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/12/2023";"0000";"18,6";"77,0";"927,4";"4,1";"130,0";"0,0";"";"30,8";"";""
"28/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/12/2023";"1200";"23,0";"55,0";"926,4";"3,6";"70,0";"0,0";"";"";"17,9";"0,0"
"28/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/12/2023";"1800";"27,0";"54,0";"923,2";"5,7";"170,0";"2,5";"";"";"";""
"28/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/12/2023";"0000";"21,5";"77,0";"923,8";"2,1";"150,0";"0,0";"";"33,6";"";""
"29/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/12/2023";"1200";"27,7";"54,0";"923,6";"4,1";"310,0";"0,0";"";"";"21,3";"0,0"
"29/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/12/2023";"1800";"33,4";"27,0";"920,7";"5,1";"300,0";"0,0";"";"";"";""
"29/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/12/2023";"0000";"28,9";"42,0";"923,0";"1,5";"220,0";"0,0";"";"21,9";"";""
"30/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/12/2023";"1200";"19,5";"91,0";"926,1";"4,6";"170,0";"10,0";"";"";"21,9";"8,0"
"30/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/12/2023";"1800";"20,3";"73,0";"925,8";"5,1";"160,0";"10,0";"";"";"";""
"30/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
"31/12/2023";"0000";"18,7";"92,0";"926,3";"3,6";"140,0";"0,0";"";"24,1";"";""
"31/12/2023";"0300";"";"";"";"";"";"";"";"";"";""
"31/12/2023";"0600";"";"";"";"";"";"";"";"";"";""
"31/12/2023";"0900";"";"";"";"";"";"";"";"";"";""
"31/12/2023";"1200";"22,3";"60,0";"926,4";"5,1";"110,0";"3,8";"";"";"17,8";"1,0"
"31/12/2023";"1500";"";"";"";"";"";"";"";"";"";""
"31/12/2023";"1800";"23,0";"70,0";"925,4";"6,2";"170,0";"8,8";"";"";"";""
"31/12/2023";"2100";"";"";"";"";"";"";"";"";"";""
